ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),id
-0.0977,0.9897,-0.0376,-0.9766,1.3428,-0.7324,47
-0.0903,0.9961,-0.0356,-1.8311,1.4648,-0.4272,47
-0.0903,0.9961,-0.0356,-1.8311,1.4648,-0.4272,47
-0.0903,0.9961,-0.0356,-1.8311,1.4648,-0.4272,47
-0.0903,0.9961,-0.0356,-1.8311,1.4648,-0.4272,47
-0.082,0.9927,-0.0342,-2.5635,2.3193,-0.4883,47
-0.082,0.9927,-0.0342,-2.5635,2.3193,-0.4883,47
-0.082,0.9927,-0.0342,-2.5635,2.3193,-0.4883,47
-0.082,0.9927,-0.0342,-2.5635,2.3193,-0.4883,47
-0.0811,0.9873,-0.0259,-3.2349,3.2959,-0.7935,47
-0.0811,0.9873,-0.0259,-3.2349,3.2959,-0.7935,47
-0.0811,0.9873,-0.0259,-3.2349,3.2959,-0.7935,47
-0.0811,0.9873,-0.0259,-3.2349,3.2959,-0.7935,47
-0.0903,0.9912,-0.0249,-2.8687,3.479,-0.7935,47
-0.0903,0.9912,-0.0249,-2.8687,3.479,-0.7935,47
-0.0903,0.9912,-0.0249,-2.8687,3.479,-0.7935,47
-0.0903,0.9912,-0.0249,-2.8687,3.479,-0.7935,47
-0.0972,0.9907,-0.0205,-2.3193,3.418,-0.2441,47
-0.0972,0.9907,-0.0205,-2.3193,3.418,-0.2441,47
-0.0972,0.9907,-0.0205,-2.3193,3.418,-0.2441,47
-0.0972,0.9907,-0.0205,-2.3193,3.418,-0.2441,47
-0.1001,0.9868,-0.0303,-0.8545,2.6245,-0.4272,47
-0.1001,0.9868,-0.0303,-0.8545,2.6245,-0.4272,47
-0.1001,0.9868,-0.0303,-0.8545,2.6245,-0.4272,47
-0.1001,0.9868,-0.0303,-0.8545,2.6245,-0.4272,47
-0.0957,0.9844,-0.0332,-2.0752,2.5024,-0.9766,47
-0.0957,0.9844,-0.0332,-2.0752,2.5024,-0.9766,47
-0.0957,0.9844,-0.0332,-2.0752,2.5024,-0.9766,47
-0.0957,0.9844,-0.0332,-2.0752,2.5024,-0.9766,47
-0.0967,0.9868,-0.0225,-2.2583,2.3193,-1.2207,47
-0.0967,0.9868,-0.0225,-2.2583,2.3193,-1.2207,47
-0.0967,0.9868,-0.0225,-2.2583,2.3193,-1.2207,47
-0.0967,0.9868,-0.0225,-2.2583,2.3193,-1.2207,47
-0.0933,0.9868,-0.0205,-2.5024,2.0752,-0.9766,47
-0.0933,0.9868,-0.0205,-2.5024,2.0752,-0.9766,47
-0.0933,0.9868,-0.0205,-2.5024,2.0752,-0.9766,47
-0.0933,0.9868,-0.0205,-2.5024,2.0752,-0.9766,47
-0.0933,0.9751,-0.0127,-2.0752,1.8921,-1.2817,47
-0.0933,0.9751,-0.0127,-2.0752,1.8921,-1.2817,47
-0.0933,0.9751,-0.0127,-2.0752,1.8921,-1.2817,47
-0.0933,0.9751,-0.0127,-2.0752,1.8921,-1.2817,47
-0.1016,0.9731,-0.0161,0.4883,1.4038,-1.8311,47
-0.1016,0.9731,-0.0161,0.4883,1.4038,-1.8311,47
-0.1016,0.9731,-0.0161,0.4883,1.4038,-1.8311,47
-0.1016,0.9731,-0.0161,0.4883,1.4038,-1.8311,47
-0.1094,0.9819,-0.0483,1.9531,1.1597,-1.9531,47
-0.1094,0.9819,-0.0483,1.9531,1.1597,-1.9531,47
-0.1094,0.9819,-0.0483,1.9531,1.1597,-1.9531,47
-0.1094,0.9819,-0.0483,1.9531,1.1597,-1.9531,47
-0.1089,0.9868,-0.0303,-1.709,2.4414,-1.1597,47
-0.1089,0.9868,-0.0303,-1.709,2.4414,-1.1597,47
-0.1089,0.9868,-0.0303,-1.709,2.4414,-1.1597,47
-0.1089,0.9868,-0.0303,-1.709,2.4414,-1.1597,47
-0.0967,0.9839,-0.0303,-1.3428,3.1128,-0.7324,47
-0.0967,0.9839,-0.0303,-1.3428,3.1128,-0.7324,47
-0.0967,0.9839,-0.0303,-1.3428,3.1128,-0.7324,47
-0.0967,0.9839,-0.0303,-1.3428,3.1128,-0.7324,47
-0.0903,0.9932,-0.0195,-3.0518,4.3945,-0.2441,47
-0.0903,0.9932,-0.0195,-3.0518,4.3945,-0.2441,47
-0.0903,0.9932,-0.0195,-3.0518,4.3945,-0.2441,47
-0.0903,0.9932,-0.0195,-3.0518,4.3945,-0.2441,47
-0.0981,0.9819,-0.0112,-1.5259,4.5166,0.061,47
-0.0981,0.9819,-0.0112,-1.5259,4.5166,0.061,47
-0.0981,0.9819,-0.0112,-1.5259,4.5166,0.061,47
-0.0981,0.9819,-0.0112,-1.5259,4.5166,0.061,47
-0.1128,0.9893,-0.0464,1.0986,3.9673,-0.1221,47
-0.1128,0.9893,-0.0464,1.0986,3.9673,-0.1221,47
-0.1128,0.9893,-0.0464,1.0986,3.9673,-0.1221,47
-0.1128,0.9893,-0.0464,1.0986,3.9673,-0.1221,47
-0.1206,1.0088,-0.0474,-3.7231,4.2725,0.4272,47
-0.1206,1.0088,-0.0474,-3.7231,4.2725,0.4272,47
-0.1206,1.0088,-0.0474,-3.7231,4.2725,0.4272,47
-0.1206,1.0088,-0.0474,-3.7231,4.2725,0.4272,47
-0.1084,0.998,-0.0171,-6.4697,4.6387,1.0986,47
-0.1084,0.998,-0.0171,-6.4697,4.6387,1.0986,47
-0.1084,0.998,-0.0171,-6.4697,4.6387,1.0986,47
-0.1084,0.998,-0.0171,-6.4697,4.6387,1.0986,47
-0.0874,0.9844,-0.0068,-5.7373,5.127,1.4038,47
-0.0874,0.9844,-0.0068,-5.7373,5.127,1.4038,47
-0.0874,0.9844,-0.0068,-5.7373,5.127,1.4038,47
-0.0874,0.9844,-0.0068,-5.7373,5.127,1.4038,47
-0.0928,0.9824,-0.0054,-4.3335,5.4932,1.709,47
-0.0928,0.9824,-0.0054,-4.3335,5.4932,1.709,47
-0.0928,0.9824,-0.0054,-4.3335,5.4932,1.709,47
-0.0928,0.9824,-0.0054,-4.3335,5.4932,1.709,47
-0.1147,0.9912,-0.0288,-2.1362,4.8828,2.1362,47
-0.1147,0.9912,-0.0288,-2.1362,4.8828,2.1362,47
-0.1147,0.9912,-0.0288,-2.1362,4.8828,2.1362,47
-0.1147,0.9912,-0.0288,-2.1362,4.8828,2.1362,47
-0.1216,0.9961,-0.02,-4.2114,4.2725,2.6245,47
-0.1216,0.9961,-0.02,-4.2114,4.2725,2.6245,47
-0.1216,0.9961,-0.02,-4.2114,4.2725,2.6245,47
-0.1216,0.9961,-0.02,-4.2114,4.2725,2.6245,47
-0.104,0.9858,-0.0112,-4.0283,3.3569,2.9907,47
-0.104,0.9858,-0.0112,-4.0283,3.3569,2.9907,47
-0.104,0.9858,-0.0112,-4.0283,3.3569,2.9907,47
-0.104,0.9858,-0.0112,-4.0283,3.3569,2.9907,47
-0.0869,0.9893,-0.0049,-4.5776,2.7466,3.1128,47
-0.0869,0.9893,-0.0049,-4.5776,2.7466,3.1128,47
-0.0869,0.9893,-0.0049,-4.5776,2.7466,3.1128,47
-0.0869,0.9893,-0.0049,-4.5776,2.7466,3.1128,47
-0.0869,0.9893,-0.0049,-4.5776,2.7466,3.1128,47
-0.0908,0.9946,0.0024,-4.1504,2.2583,3.2959,47
-0.0908,0.9946,0.0024,-4.1504,2.2583,3.2959,47
-0.0908,0.9946,0.0024,-4.1504,2.2583,3.2959,47
-0.0908,0.9946,0.0024,-4.1504,2.2583,3.2959,47
-0.1011,0.9927,-0.002,-2.1973,0.9155,3.2959,47
-0.1011,0.9927,-0.002,-2.1973,0.9155,3.2959,47
-0.1011,0.9927,-0.002,-2.1973,0.9155,3.2959,47
-0.1011,0.9927,-0.002,-2.1973,0.9155,3.2959,47
-0.1099,0.9922,-0.0254,-0.5493,-1.8311,2.1973,47
-0.1099,0.9922,-0.0254,-0.5493,-1.8311,2.1973,47
-0.1099,0.9922,-0.0254,-0.5493,-1.8311,2.1973,47
-0.1099,0.9922,-0.0254,-0.5493,-1.8311,2.1973,47
-0.1167,0.9897,-0.0249,-2.4414,-4.0894,1.5869,47
-0.1167,0.9897,-0.0249,-2.4414,-4.0894,1.5869,47
-0.1167,0.9897,-0.0249,-2.4414,-4.0894,1.5869,47
-0.1167,0.9897,-0.0249,-2.4414,-4.0894,1.5869,47
-0.106,0.9907,-0.0171,-1.709,-5.188,1.8311,47
-0.106,0.9907,-0.0171,-1.709,-5.188,1.8311,47
-0.106,0.9907,-0.0171,-1.709,-5.188,1.8311,47
-0.106,0.9907,-0.0171,-1.709,-5.188,1.8311,47
-0.0898,0.9976,-0.0171,-1.5869,-5.4932,2.2583,47
-0.0898,0.9976,-0.0171,-1.5869,-5.4932,2.2583,47
-0.0898,0.9976,-0.0171,-1.5869,-5.4932,2.2583,47
-0.0898,0.9976,-0.0171,-1.5869,-5.4932,2.2583,47
-0.0879,0.9805,-0.0127,-1.3428,-5.6763,1.9531,47
-0.0879,0.9805,-0.0127,-1.3428,-5.6763,1.9531,47
-0.0879,0.9805,-0.0127,-1.3428,-5.6763,1.9531,47
-0.0879,0.9805,-0.0127,-1.3428,-5.6763,1.9531,47
-0.0957,0.9663,-0.0181,0.7324,-7.2021,1.2207,47
-0.0957,0.9663,-0.0181,0.7324,-7.2021,1.2207,47
-0.0957,0.9663,-0.0181,0.7324,-7.2021,1.2207,47
-0.0957,0.9663,-0.0181,0.7324,-7.2021,1.2207,47
-0.106,0.9707,-0.0361,1.3428,-8.606,0.1831,47
-0.106,0.9707,-0.0361,1.3428,-8.606,0.1831,47
-0.106,0.9707,-0.0361,1.3428,-8.606,0.1831,47
-0.106,0.9707,-0.0361,1.3428,-8.606,0.1831,47
-0.0986,0.9839,-0.0259,0.3052,-8.8501,0.7935,47
-0.0986,0.9839,-0.0259,0.3052,-8.8501,0.7935,47
-0.0986,0.9839,-0.0259,0.3052,-8.8501,0.7935,47
-0.0986,0.9839,-0.0259,0.3052,-8.8501,0.7935,47
-0.0684,0.9946,-0.0112,-0.6104,-7.9346,2.1973,47
-0.0684,0.9946,-0.0112,-0.6104,-7.9346,2.1973,47
-0.0684,0.9946,-0.0112,-0.6104,-7.9346,2.1973,47
-0.0684,0.9946,-0.0112,-0.6104,-7.9346,2.1973,47
-0.0488,0.9854,-0.002,-1.3428,-6.5308,2.7466,47
-0.0488,0.9854,-0.002,-1.3428,-6.5308,2.7466,47
-0.0488,0.9854,-0.002,-1.3428,-6.5308,2.7466,47
-0.0488,0.9854,-0.002,-1.3428,-6.5308,2.7466,47
-0.0645,0.9707,-0.0005,-1.3428,-5.0049,1.9531,47
-0.0645,0.9707,-0.0005,-1.3428,-5.0049,1.9531,47
-0.0645,0.9707,-0.0005,-1.3428,-5.0049,1.9531,47
-0.0645,0.9707,-0.0005,-1.3428,-5.0049,1.9531,47
-0.0923,0.9746,-0.0015,-1.4648,-4.5776,1.5259,47
-0.0923,0.9746,-0.0015,-1.4648,-4.5776,1.5259,47
-0.0923,0.9746,-0.0015,-1.4648,-4.5776,1.5259,47
-0.0923,0.9746,-0.0015,-1.4648,-4.5776,1.5259,47
-0.103,0.9761,-0.0034,-1.5869,-5.3101,2.1973,47
-0.103,0.9761,-0.0034,-1.5869,-5.3101,2.1973,47
-0.103,0.9761,-0.0034,-1.5869,-5.3101,2.1973,47
-0.103,0.9761,-0.0034,-1.5869,-5.3101,2.1973,47
-0.0889,0.9849,0.0029,-1.5259,-6.2866,3.479,47
-0.0889,0.9849,0.0029,-1.5259,-6.2866,3.479,47
-0.0889,0.9849,0.0029,-1.5259,-6.2866,3.479,47
-0.0889,0.9849,0.0029,-1.5259,-6.2866,3.479,47
-0.0718,0.9834,0.0063,-1.5259,-6.4697,4.0283,47
-0.0718,0.9834,0.0063,-1.5259,-6.4697,4.0283,47
-0.0718,0.9834,0.0063,-1.5259,-6.4697,4.0283,47
-0.0718,0.9834,0.0063,-1.5259,-6.4697,4.0283,47
-0.0688,0.979,0.0049,-1.2817,-5.6152,3.418,47
-0.0688,0.979,0.0049,-1.2817,-5.6152,3.418,47
-0.0688,0.979,0.0049,-1.2817,-5.6152,3.418,47
-0.0688,0.979,0.0049,-1.2817,-5.6152,3.418,47
-0.0723,0.981,0.0078,-1.2817,-4.8828,3.2959,47
-0.0723,0.981,0.0078,-1.2817,-4.8828,3.2959,47
-0.0723,0.981,0.0078,-1.2817,-4.8828,3.2959,47
-0.0723,0.981,0.0078,-1.2817,-4.8828,3.2959,47
-0.0698,0.9897,0.0059,-0.3052,-4.5776,4.2725,47
-0.0698,0.9897,0.0059,-0.3052,-4.5776,4.2725,47
-0.0698,0.9897,0.0059,-0.3052,-4.5776,4.2725,47
-0.0698,0.9897,0.0059,-0.3052,-4.5776,4.2725,47
-0.0688,0.9956,0.0015,-0.061,-4.3945,5.249,47
-0.0688,0.9956,0.0015,-0.061,-4.3945,5.249,47
-0.0688,0.9956,0.0015,-0.061,-4.3945,5.249,47
-0.0688,0.9956,0.0015,-0.061,-4.3945,5.249,47
-0.0737,0.9907,0.0029,-0.4272,-4.3335,5.3101,47
-0.0737,0.9907,0.0029,-0.4272,-4.3335,5.3101,47
-0.0737,0.9907,0.0029,-0.4272,-4.3335,5.3101,47
-0.0737,0.9907,0.0029,-0.4272,-4.3335,5.3101,47
-0.0752,0.9873,0.0068,-0.2441,-5.0049,4.8828,47
-0.0752,0.9873,0.0068,-0.2441,-5.0049,4.8828,47
-0.0752,0.9873,0.0068,-0.2441,-5.0049,4.8828,47
-0.0752,0.9873,0.0068,-0.2441,-5.0049,4.8828,47
-0.0708,0.9868,0.0078,-0.6714,-5.5542,3.7842,47
-0.0708,0.9868,0.0078,-0.6714,-5.5542,3.7842,47
-0.0708,0.9868,0.0078,-0.6714,-5.5542,3.7842,47
-0.0708,0.9868,0.0078,-0.6714,-5.5542,3.7842,47
-0.0732,0.9873,0.0073,-0.9155,-5.6152,2.8687,47
-0.0732,0.9873,0.0073,-0.9155,-5.6152,2.8687,47
-0.0732,0.9873,0.0073,-0.9155,-5.6152,2.8687,47
-0.0732,0.9873,0.0073,-0.9155,-5.6152,2.8687,47
-0.0732,0.9873,0.0073,-0.9155,-5.6152,2.8687,47
-0.0801,0.9873,0.0049,-0.9766,-5.8594,2.8076,47
-0.0801,0.9873,0.0049,-0.9766,-5.8594,2.8076,47
-0.0801,0.9873,0.0049,-0.9766,-5.8594,2.8076,47
-0.0801,0.9873,0.0049,-0.9766,-5.8594,2.8076,47
-0.0762,0.9927,0.0059,-1.0376,-6.1646,3.54,47
-0.0762,0.9927,0.0059,-1.0376,-6.1646,3.54,47
-0.0762,0.9927,0.0059,-1.0376,-6.1646,3.54,47
-0.0762,0.9927,0.0059,-1.0376,-6.1646,3.54,47
-0.0654,1.002,0.0068,-0.9766,-6.1646,4.1504,47
-0.0654,1.002,0.0068,-0.9766,-6.1646,4.1504,47
-0.0654,1.002,0.0068,-0.9766,-6.1646,4.1504,47
-0.0654,1.002,0.0068,-0.9766,-6.1646,4.1504,47
-0.0576,0.9995,0.0098,-1.709,-5.6152,3.9063,47
-0.0576,0.9995,0.0098,-1.709,-5.6152,3.9063,47
-0.0576,0.9995,0.0098,-1.709,-5.6152,3.9063,47
-0.0576,0.9995,0.0098,-1.709,-5.6152,3.9063,47
-0.0576,0.9893,0.0171,-1.77,-4.6997,2.8076,47
-0.0576,0.9893,0.0171,-1.77,-4.6997,2.8076,47
-0.0576,0.9893,0.0171,-1.77,-4.6997,2.8076,47
-0.0576,0.9893,0.0171,-1.77,-4.6997,2.8076,47
-0.0615,0.9917,0.0122,-0.9766,-4.2725,2.0752,47
-0.0615,0.9917,0.0122,-0.9766,-4.2725,2.0752,47
-0.0615,0.9917,0.0122,-0.9766,-4.2725,2.0752,47
-0.0615,0.9917,0.0122,-0.9766,-4.2725,2.0752,47
-0.0679,0.998,0.0093,-0.9155,-4.3945,2.6855,47
-0.0679,0.998,0.0093,-0.9155,-4.3945,2.6855,47
-0.0679,0.998,0.0093,-0.9155,-4.3945,2.6855,47
-0.0679,0.998,0.0093,-0.9155,-4.3945,2.6855,47
-0.0713,0.9932,0.0049,-0.1831,-5.249,3.6011,47
-0.0713,0.9932,0.0049,-0.1831,-5.249,3.6011,47
-0.0713,0.9932,0.0049,-0.1831,-5.249,3.6011,47
-0.0713,0.9932,0.0049,-0.1831,-5.249,3.6011,47
-0.0654,0.9839,0.0034,0.0,-6.2256,3.7231,47
-0.0654,0.9839,0.0034,0.0,-6.2256,3.7231,47
-0.0654,0.9839,0.0034,0.0,-6.2256,3.7231,47
-0.0654,0.9839,0.0034,0.0,-6.2256,3.7231,47
-0.0581,0.9849,0.0059,-0.1831,-6.897,3.1128,47
-0.0581,0.9849,0.0059,-0.1831,-6.897,3.1128,47
-0.0581,0.9849,0.0059,-0.1831,-6.897,3.1128,47
-0.0581,0.9849,0.0059,-0.1831,-6.897,3.1128,47
-0.0522,0.9863,0.0098,-0.4883,-7.2632,2.9297,47
-0.0522,0.9863,0.0098,-0.4883,-7.2632,2.9297,47
-0.0522,0.9863,0.0098,-0.4883,-7.2632,2.9297,47
-0.0522,0.9863,0.0098,-0.4883,-7.2632,2.9297,47
-0.0469,0.9868,0.0068,0.4883,-7.9346,3.6621,47
-0.0469,0.9868,0.0068,0.4883,-7.9346,3.6621,47
-0.0469,0.9868,0.0068,0.4883,-7.9346,3.6621,47
-0.0469,0.9868,0.0068,0.4883,-7.9346,3.6621,47
-0.0479,0.9902,0.0039,0.4272,-8.0566,4.2725,47
-0.0479,0.9902,0.0039,0.4272,-8.0566,4.2725,47
-0.0479,0.9902,0.0039,0.4272,-8.0566,4.2725,47
-0.0479,0.9902,0.0039,0.4272,-8.0566,4.2725,47
-0.0503,0.9917,0.0044,0.8545,-7.8125,4.6997,47
-0.0503,0.9917,0.0044,0.8545,-7.8125,4.6997,47
-0.0503,0.9917,0.0044,0.8545,-7.8125,4.6997,47
-0.0503,0.9917,0.0044,0.8545,-7.8125,4.6997,47
-0.0469,0.9932,0.0044,1.709,-7.4463,4.5776,47
-0.0469,0.9932,0.0044,1.709,-7.4463,4.5776,47
-0.0469,0.9932,0.0044,1.709,-7.4463,4.5776,47
-0.0469,0.9932,0.0044,1.709,-7.4463,4.5776,47
-0.0352,1.0024,0.0068,1.9531,-7.8125,3.8452,47
-0.0352,1.0024,0.0068,1.9531,-7.8125,3.8452,47
-0.0352,1.0024,0.0068,1.9531,-7.8125,3.8452,47
-0.0352,1.0024,0.0068,1.9531,-7.8125,3.8452,47
-0.0322,1.0073,0.0073,0.7324,-8.4229,3.479,47
-0.0322,1.0073,0.0073,0.7324,-8.4229,3.479,47
-0.0322,1.0073,0.0073,0.7324,-8.4229,3.479,47
-0.0322,1.0073,0.0073,0.7324,-8.4229,3.479,47
-0.0435,0.9956,0.0054,0.5493,-9.0942,3.9673,47
-0.0435,0.9956,0.0054,0.5493,-9.0942,3.9673,47
-0.0435,0.9956,0.0054,0.5493,-9.0942,3.9673,47
-0.0435,0.9956,0.0054,0.5493,-9.0942,3.9673,47
-0.0508,0.9878,0.0034,0.9766,-9.9487,4.3945,47
-0.0508,0.9878,0.0034,0.9766,-9.9487,4.3945,47
-0.0508,0.9878,0.0034,0.9766,-9.9487,4.3945,47
-0.0508,0.9878,0.0034,0.9766,-9.9487,4.3945,47
-0.043,0.9873,0.0034,1.2207,-11.3525,3.9673,47
-0.043,0.9873,0.0034,1.2207,-11.3525,3.9673,47
-0.043,0.9873,0.0034,1.2207,-11.3525,3.9673,47
-0.043,0.9873,0.0034,1.2207,-11.3525,3.9673,47
-0.0347,0.9927,0.0034,1.9531,-12.5122,3.479,47
-0.0347,0.9927,0.0034,1.9531,-12.5122,3.479,47
-0.0347,0.9927,0.0034,1.9531,-12.5122,3.479,47
-0.0347,0.9927,0.0034,1.9531,-12.5122,3.479,47
-0.0283,0.9917,0.0039,1.8311,-14.0381,3.479,47
-0.0283,0.9917,0.0039,1.8311,-14.0381,3.479,47
-0.0283,0.9917,0.0039,1.8311,-14.0381,3.479,47
-0.0283,0.9917,0.0039,1.8311,-14.0381,3.479,47
-0.02,0.9902,0.0015,2.1973,-14.8315,3.1128,47
-0.02,0.9902,0.0015,2.1973,-14.8315,3.1128,47
-0.02,0.9902,0.0015,2.1973,-14.8315,3.1128,47
-0.02,0.9902,0.0015,2.1973,-14.8315,3.1128,47
-0.0122,0.9863,0.0039,2.1973,-14.3433,2.6855,47
-0.0122,0.9863,0.0039,2.1973,-14.3433,2.6855,47
-0.0122,0.9863,0.0039,2.1973,-14.3433,2.6855,47
-0.0122,0.9863,0.0039,2.1973,-14.3433,2.6855,47
-0.0088,0.9893,0.0063,2.1362,-12.7563,2.5635,47
-0.0088,0.9893,0.0063,2.1362,-12.7563,2.5635,47
-0.0088,0.9893,0.0063,2.1362,-12.7563,2.5635,47
-0.0088,0.9893,0.0063,2.1362,-12.7563,2.5635,47
-0.0059,0.9902,-0.0015,1.8921,-11.2305,2.7466,47
-0.0059,0.9902,-0.0015,1.8921,-11.2305,2.7466,47
-0.0059,0.9902,-0.0015,1.8921,-11.2305,2.7466,47
-0.0059,0.9902,-0.0015,1.8921,-11.2305,2.7466,47
-0.0059,0.9902,-0.0015,1.8921,-11.2305,2.7466,47
-0.0054,0.9873,0.0,0.7935,-9.8877,2.9297,47
-0.0054,0.9873,0.0,0.7935,-9.8877,2.9297,47
-0.0054,0.9873,0.0,0.7935,-9.8877,2.9297,47
-0.0054,0.9873,0.0,0.7935,-9.8877,2.9297,47
-0.0073,0.9858,0.0034,0.4883,-9.4604,2.5635,47
-0.0073,0.9858,0.0034,0.4883,-9.4604,2.5635,47
-0.0073,0.9858,0.0034,0.4883,-9.4604,2.5635,47
-0.0073,0.9858,0.0034,0.4883,-9.4604,2.5635,47
-0.0078,0.9917,0.002,0.2441,-8.606,1.8311,47
-0.0078,0.9917,0.002,0.2441,-8.606,1.8311,47
-0.0078,0.9917,0.002,0.2441,-8.606,1.8311,47
-0.0078,0.9917,0.002,0.2441,-8.606,1.8311,47
-0.0112,0.9951,0.0059,-0.1831,-7.0801,1.709,47
-0.0112,0.9951,0.0059,-0.1831,-7.0801,1.709,47
-0.0112,0.9951,0.0059,-0.1831,-7.0801,1.709,47
-0.0112,0.9951,0.0059,-0.1831,-7.0801,1.709,47
-0.0122,0.9932,0.0024,0.3052,-6.0425,2.4414,47
-0.0122,0.9932,0.0024,0.3052,-6.0425,2.4414,47
-0.0122,0.9932,0.0024,0.3052,-6.0425,2.4414,47
-0.0122,0.9932,0.0024,0.3052,-6.0425,2.4414,47
-0.0117,0.9927,-0.0005,0.061,-5.4321,2.8076,47
-0.0117,0.9927,-0.0005,0.061,-5.4321,2.8076,47
-0.0117,0.9927,-0.0005,0.061,-5.4321,2.8076,47
-0.0117,0.9927,-0.0005,0.061,-5.4321,2.8076,47
-0.0151,0.9951,0.0005,-0.3662,-4.8218,2.6245,47
-0.0151,0.9951,0.0005,-0.3662,-4.8218,2.6245,47
-0.0151,0.9951,0.0005,-0.3662,-4.8218,2.6245,47
-0.0151,0.9951,0.0005,-0.3662,-4.8218,2.6245,47
-0.0176,0.9907,0.0044,-0.3052,-4.6387,2.6855,47
-0.0176,0.9907,0.0044,-0.3052,-4.6387,2.6855,47
-0.0176,0.9907,0.0044,-0.3052,-4.6387,2.6855,47
-0.0176,0.9907,0.0044,-0.3052,-4.6387,2.6855,47
-0.0161,0.9912,0.0015,0.1221,-4.6997,3.3569,47
-0.0161,0.9912,0.0015,0.1221,-4.6997,3.3569,47
-0.0161,0.9912,0.0015,0.1221,-4.6997,3.3569,47
-0.0161,0.9912,0.0015,0.1221,-4.6997,3.3569,47
-0.0137,0.9927,0.0029,0.0,-4.6997,4.1504,47
-0.0137,0.9927,0.0029,0.0,-4.6997,4.1504,47
-0.0137,0.9927,0.0029,0.0,-4.6997,4.1504,47
-0.0137,0.9927,0.0029,0.0,-4.6997,4.1504,47
-0.0098,0.9917,0.0049,0.0,-5.0049,4.1504,47
-0.0098,0.9917,0.0049,0.0,-5.0049,4.1504,47
-0.0098,0.9917,0.0049,0.0,-5.0049,4.1504,47
-0.0098,0.9917,0.0049,0.0,-5.0049,4.1504,47
-0.0103,0.9902,0.0039,0.061,-5.3101,3.418,47
-0.0103,0.9902,0.0039,0.061,-5.3101,3.418,47
-0.0103,0.9902,0.0039,0.061,-5.3101,3.418,47
-0.0103,0.9902,0.0039,0.061,-5.3101,3.418,47
-0.0122,0.9902,-0.001,0.8545,-5.3711,2.9297,47
-0.0122,0.9902,-0.001,0.8545,-5.3711,2.9297,47
-0.0122,0.9902,-0.001,0.8545,-5.3711,2.9297,47
-0.0122,0.9902,-0.001,0.8545,-5.3711,2.9297,47
-0.0161,0.9917,-0.001,1.1597,-5.9814,3.418,47
-0.0161,0.9917,-0.001,1.1597,-5.9814,3.418,47
-0.0161,0.9917,-0.001,1.1597,-5.9814,3.418,47
-0.0161,0.9917,-0.001,1.1597,-5.9814,3.418,47
-0.0146,0.9922,-0.001,1.4648,-6.2866,3.7231,47
-0.0146,0.9922,-0.001,1.4648,-6.2866,3.7231,47
-0.0146,0.9922,-0.001,1.4648,-6.2866,3.7231,47
-0.0146,0.9922,-0.001,1.4648,-6.2866,3.7231,47
-0.0083,0.9946,-0.0029,1.3428,-6.4087,3.6621,47
-0.0083,0.9946,-0.0029,1.3428,-6.4087,3.6621,47
-0.0083,0.9946,-0.0029,1.3428,-6.4087,3.6621,47
-0.0083,0.9946,-0.0029,1.3428,-6.4087,3.6621,47
-0.002,0.9971,-0.0068,1.5869,-6.4697,2.9297,47
-0.002,0.9971,-0.0068,1.5869,-6.4697,2.9297,47
-0.002,0.9971,-0.0068,1.5869,-6.4697,2.9297,47
-0.002,0.9971,-0.0068,1.5869,-6.4697,2.9297,47
-0.0015,1.0,-0.0132,2.1362,-6.3477,2.3804,47
-0.0015,1.0,-0.0132,2.1362,-6.3477,2.3804,47
-0.0015,1.0,-0.0132,2.1362,-6.3477,2.3804,47
-0.0015,1.0,-0.0132,2.1362,-6.3477,2.3804,47
-0.0015,1.0093,-0.0146,2.5635,-6.1035,2.5635,47
-0.0015,1.0093,-0.0146,2.5635,-6.1035,2.5635,47
-0.0015,1.0093,-0.0146,2.5635,-6.1035,2.5635,47
-0.0015,1.0093,-0.0146,2.5635,-6.1035,2.5635,47
-0.0005,1.0127,-0.0151,2.6855,-6.0425,2.6855,47
-0.0005,1.0127,-0.0151,2.6855,-6.0425,2.6855,47
-0.0005,1.0127,-0.0151,2.6855,-6.0425,2.6855,47
-0.0005,1.0127,-0.0151,2.6855,-6.0425,2.6855,47
0.0005,1.0073,-0.0146,2.5635,-6.2866,2.4414,47
0.0005,1.0073,-0.0146,2.5635,-6.2866,2.4414,47
0.0005,1.0073,-0.0146,2.5635,-6.2866,2.4414,47
0.0005,1.0073,-0.0146,2.5635,-6.2866,2.4414,47
0.0024,0.9985,-0.0132,2.8076,-6.6528,1.9531,47
0.0024,0.9985,-0.0132,2.8076,-6.6528,1.9531,47
0.0024,0.9985,-0.0132,2.8076,-6.6528,1.9531,47
0.0024,0.9985,-0.0132,2.8076,-6.6528,1.9531,47
0.0083,1.0024,-0.0127,2.8687,-6.6528,1.5259,47
0.0083,1.0024,-0.0127,2.8687,-6.6528,1.5259,47
0.0083,1.0024,-0.0127,2.8687,-6.6528,1.5259,47
0.0083,1.0024,-0.0127,2.8687,-6.6528,1.5259,47
0.0127,1.0083,-0.0176,2.6855,-6.4087,1.5259,47
0.0127,1.0083,-0.0176,2.6855,-6.4087,1.5259,47
0.0127,1.0083,-0.0176,2.6855,-6.4087,1.5259,47
0.0127,1.0083,-0.0176,2.6855,-6.4087,1.5259,47
0.0176,1.0068,-0.0186,2.6245,-6.0425,1.709,47
